Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T059_001,SE_T061_001,SE_T062_001,SE_T063_001,SE_T064_001,SE_T065_001,SE_T065_002,SE_T065_003,SE_T065_004,SE_T065_005,SE_T065_006,SE_T065_007,SE_T066_001,SE_T066_002,SE_T066_003,SE_T066_004,SE_T066_005,SE_T066_006,SE_T066_007,SE_T066_008,SE_T066_009,SE_T066_010,SE_T066_011,SE_T066_012,SE_T066_013,SE_T066_014,SE_T066_015,SE_T066_016,SE_T066_017,SE_T066_018,SE_T067_001,SE_T067_002,SE_T067_003,SE_T074_001,SE_T074_002,SE_T074_003,SE_T075_001,SE_T075_002,SE_T075_003,SE_T076_001,SE_T076_002,SE_T076_003,SE_T077_001,SE_T077_002,SE_T077_003,SE_T078_001,SE_T078_002,SE_T078_003,SE_T079_001,SE_T079_002,SE_T079_003,SE_T080_001,SE_T080_002,SE_T080_003,SE_T081_001,SE_T081_002,SE_T081_003,SE_T082_001,SE_T082_002,SE_T082_003,SE_T083_001,SE_T084_001,SE_T085_001,SE_T086_001,SE_T087_001,SE_T088_001,SE_T089_001,SE_T090_001,SE_T091_001,SE_T092_001
"04015951401","14000US04015951401","Census Tract 9514.01, Mohave County, Arizona","Census Tract 9514.01, Mohave County, Arizona","az","140","00","ACSSF","0004611",,,,,"04","015",,,,"951401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4015,4015,684.3353,5.8670074919266,1843,107,102,72,95,292,110,109,184,63,261,175,126,43,56,9,39,40744,40744,40273,,190417,37396,,,50667,25223,40977,50923.4400434075,44048,58165.635451505,28640,35504.4822256569,24673,30237,31701,22468,20252,33265,15698,28424,13493,24306,26458,31687,38750,30970,26458,28413,30743,31408,89125,22191,13088,19766,21250,74712,27321,40744,42932,31000,1843,1223,620,1843,1154,689,1843,155,1688,1843,339,1504,1843,918,925,1843,77,1766,1843,19,1824,1843,520,1323,1843,223,1620,24335,24478,1175,71490,29338,,11931,31478,16123,25267
"04015951402","14000US04015951402","Census Tract 9514.02, Mohave County, Arizona","Census Tract 9514.02, Mohave County, Arizona","az","140","00","ACSSF","0004612",,,,,"04","015",,,,"951402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301,3301,61.42377,53.7414072960956,1745,190,104,212,91,182,171,128,37,144,105,124,123,62,14,13,45,32773,32773,31994,,,52868,,48984,,48191,32083,51829.9140401146,48605,60331.4070351759,24904,43718.5458377239,23738,28049,53851,17517,18618,37125,16603,30030,10321,37538,29401,35260,67452,43697,17667,44661,39297,32348,66923,28436,10256,11276,29204,35521,127847,32773,33157,32105,1745,1129,616,1745,1016,729,1745,166,1579,1745,302,1443,1745,722,1023,1745,63,1682,1745,55,1690,1745,504,1241,1745,179,1566,27621,28646,,,25255,,20560,7983,17573,29824
"04015951501","14000US04015951501","Census Tract 9515.01, Mohave County, Arizona","Census Tract 9515.01, Mohave County, Arizona","az","140","00","ACSSF","0004613",,,,,"04","015",,,,"951501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4164,4164,1799.547,2.31391535404797,1835,133,166,149,122,155,243,87,130,130,141,131,131,74,0,43,0,32746,32746,33504,,,55846,,31310,,26913,36442,42447.0844686648,43036,52238.2513661202,21997,25720.3527815468,17146,23904,26979,22869,15952,25301,14324,14495,16477,12981,15750,14158,12266,13702,22083,4375,18512,4732,12266,15206,13365,16526,13852,14796,,32746,38005,30617,1835,976,859,1835,918,917,1835,96,1739,1835,499,1336,1835,1107,728,1835,119,1716,1835,115,1720,1835,733,1102,1835,360,1475,19446,22117,16046,7034,15704,,16116,939,8908,22976
"04015951502","14000US04015951502","Census Tract 9515.02, Mohave County, Arizona","Census Tract 9515.02, Mohave County, Arizona","az","140","00","ACSSF","0004614",,,,,"04","015",,,,"951502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,5085,410.5655,12.3853562255887,2464,134,244,188,164,281,118,215,85,139,268,184,226,108,51,59,0,38486,38486,38245,93516,26250,70481,,2499,4286,14875,38901,47339.2857142857,47375,52905.3430079156,25051,36136.2869198312,21341,28157,33782,25357,15639,26810,13306,21985,13992,20655,21386,33969,48571,23333,35486,21450,21628,75395,16094,20431,13821,19801,20521,29639,58500,38486,39818,27599,2464,1193,1271,2464,1075,1389,2464,175,2289,2464,732,1732,2464,1363,1101,2464,36,2428,2464,30,2434,2464,1054,1410,2464,286,2178,23151,23066,51422,21600,21239,,30574,3484,16525,23889
"04015951601","14000US04015951601","Census Tract 9516.01, Mohave County, Arizona","Census Tract 9516.01, Mohave County, Arizona","az","140","00","ACSSF","0004615",,,,,"04","015",,,,"951601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3200,3694.876,0.866064244313101,1303,58,68,134,92,123,109,7,100,17,247,73,141,81,8,13,32,43025,43025,44175,,,,,25625,,27399,43900,54682.2716807368,49703,63003.8461538462,27917,35473.8853503185,21866,25446,35028,16065,18788,29259,11894,26350,20365,25025,34327,41010,,27341,20365,25453,58083,34107,,21695,23750,20938,21444,,,43025,55314,29657,1303,992,311,1303,891,412,1303,242,1061,1303,177,1126,1303,562,741,1303,69,1234,1303,51,1252,1303,399,904,1303,126,1177,23364,25435,4127,,7289,,4298,3423,13260,27538
"04015951602","14000US04015951602","Census Tract 9516.02, Mohave County, Arizona","Census Tract 9516.02, Mohave County, Arizona","az","140","00","ACSSF","0004616",,,,,"04","015",,,,"951602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330,4330,4503.692,0.961433412046697,1614,145,99,66,182,90,123,144,124,129,108,229,44,64,0,18,49,37297,37297,36869,,,,,,,36488,37332,46240.3345724907,38674,44000.0937207123,28079,46308.4095063985,20225,30234,31569,20938,12287,24851,8661,19360,19266,15970,21763,46667,,26912,30888,19766,27781,50956,,13196,4357,12260,21474,2499,,37297,40690,35665,1614,1150,464,1614,1095,519,1614,168,1446,1614,268,1346,1614,708,906,1614,66,1548,1614,18,1596,1614,376,1238,1614,78,1536,17823,18989,,,,,7286,101,9375,21900
"04015951700","14000US04015951700","Census Tract 9517, Mohave County, Arizona","Census Tract 9517, Mohave County, Arizona","az","140","00","ACSSF","0004617",,,,,"04","015",,,,"951700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6135,6135,4209.612,1.45737895310712,2248,236,229,302,212,186,180,49,168,111,180,225,117,32,0,21,0,28808,28808,30200,,,,,28182,25568,27372,30015,36411.5658362989,28052,39410.7902735562,21914,27363.8412017167,15297,18953,22566,14271,10888,18179,8480,18167,16424,25125,15478,33083,37697,21824,20417,28140,18860,33333,,13199,11956,17939,11979,19625,28824,28808,38295,19527,2248,1596,652,2248,1521,727,2248,163,2085,2248,373,1875,2248,939,1309,2248,144,2104,2248,234,2014,2248,452,1796,2248,450,1798,13780,14446,,4275,9077,,12035,5344,7415,17873
"04015951800","14000US04015951800","Census Tract 9518, Mohave County, Arizona","Census Tract 9518, Mohave County, Arizona","az","140","00","ACSSF","0004618",,,,,"04","015",,,,"951800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387,3387,2404.393,1.40867177762986,1360,142,164,144,102,138,115,78,73,42,174,64,73,10,41,0,0,29444,29444,27667,,,,,58611,,33889,26909,36620.5882352941,34924,39233.9240506329,21481,31370.1754385965,16119,22246,30733,13718,13935,21797,11250,17769,14149,18750,25721,33571,21346,19432,13686,19853,25568,,52667,17263,15298,17857,26563,33125,,29444,29333,30217,1360,923,437,1360,916,444,1360,93,1267,1360,181,1179,1360,488,872,1360,98,1262,1360,61,1299,1360,189,1171,1360,194,1166,15109,14707,27094,,14128,,15825,,11348,16426
"04015951900","14000US04015951900","Census Tract 9519, Mohave County, Arizona","Census Tract 9519, Mohave County, Arizona","az","140","00","ACSSF","0004619",,,,,"04","015",,,,"951900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4483,4483,1253.085,3.57756985746652,1895,137,63,126,121,80,130,291,111,117,150,121,146,157,37,61,47,39994,39994,44222,,,,,38636,21531,38750,47962,57192.1372031662,44528,61555.0042052145,33364,43568.6968838527,24242,30642,35244,19567,20225,32722,13323,28396,21384,25872,26250,38885,38385,31863,21860,28920,25859,40703,147813,22305,4239,21369,27829,34620,38229,39994,44556,37948,1895,1337,558,1895,1249,646,1895,189,1706,1895,504,1391,1895,731,1164,1895,50,1845,1895,29,1866,1895,483,1412,1895,370,1525,24819,26256,17363,,,,9487,10314,14613,27348
"04015952001","14000US04015952001","Census Tract 9520.01, Mohave County, Arizona","Census Tract 9520.01, Mohave County, Arizona","az","140","00","ACSSF","0004620",,,,,"04","015",,,,"952001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927,1927,1224.8,1.5733184864177,769,32,126,36,32,39,75,45,53,19,56,37,70,88,36,0,25,39961,39961,37695,,2499,121827,,,,41827,34857,58229.388816645,50492,67565.7425742574,33074,37056.0606060606,19657,33409,54107,25921,17115,32951,15288,29688,14630,23289,32848,128155,61923,38125,,24408,40333,128452,106319,26250,,18819,32766,2499,40417,39961,58750,17750,769,592,177,769,565,204,769,72,697,769,186,583,769,258,511,769,39,730,769,13,756,769,168,601,769,97,672,23066,22678,10808,,43839,,,4110,10820,26158
"04015952002","14000US04015952002","Census Tract 9520.02, Mohave County, Arizona","Census Tract 9520.02, Mohave County, Arizona","az","140","00","ACSSF","0004621",,,,,"04","015",,,,"952002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6755,6755,60.08327,112.427306999106,2981,93,197,103,175,74,167,122,166,213,264,411,624,91,91,100,90,56194,56194,53590,,,64361,,91009,210662,72303,51229,68667.7289500168,64673,77922.9799159271,25000,43462.9761904762,27040,38562,50938,28426,18771,36724,13716,30930,13088,26276,29810,47440,37270,37200,9375,36917,35966,43807,97583,26250,14125,17108,24792,51250,36004,56194,60806,48149,2981,2019,962,2981,1801,1180,2981,420,2561,2981,779,2202,2981,1374,1607,2981,96,2885,2981,24,2957,2981,1153,1828,2981,610,2371,30579,30592,,9591,24888,,32754,11662,25688,31117
"04015952003","14000US04015952003","Census Tract 9520.03, Mohave County, Arizona","Census Tract 9520.03, Mohave County, Arizona","az","140","00","ACSSF","0004622",,,,,"04","015",,,,"952003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4371,4371,379.0508,11.5314356668834,1840,105,62,140,202,102,134,80,161,130,234,226,134,58,64,8,0,43187,43187,43205,,,25603,,42700,,47037,42179,47431.6304347826,48690,55273.1439046746,24292,32785.4472630174,22053,26100,33333,22448,17121,28269,14803,21934,14958,24420,23059,21500,20673,21890,,23897,21827,63594,17232,21962,20313,25104,28611,21281,20962,43187,42548,44038,1840,1144,696,1840,1118,722,1840,131,1709,1840,393,1447,1840,894,946,1840,53,1787,1840,44,1796,1840,672,1168,1840,338,1502,20169,21900,16275,,21353,,10724,3336,12342,24460
"04015952004","14000US04015952004","Census Tract 9520.04, Mohave County, Arizona","Census Tract 9520.04, Mohave County, Arizona","az","140","00","ACSSF","0004623",,,,,"04","015",,,,"952004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3829,3829,998.272,3.83562780985858,1615,75,86,120,176,167,109,90,120,56,139,235,175,37,30,0,0,39119,39119,40239,,,,,,38381,32930,46167,44947.9256965944,42260,49971.9554030875,28021,31901.1135857461,18631,25949,46875,17829,14369,25705,12563,23125,13852,24763,25273,122891,27361,26626,14503,27349,30956,,,17578,6401,19688,20069,,27361,39119,48811,26236,1615,1069,546,1615,1060,555,1615,58,1557,1615,428,1187,1615,865,750,1615,82,1533,1615,37,1578,1615,601,1014,1615,276,1339,19315,19765,,,34672,,,14443,11454,21482
"04015953900","14000US04015953900","Census Tract 9539, Mohave County, Arizona","Census Tract 9539, Mohave County, Arizona","az","140","00","ACSSF","0004639",,,,,"04","015",,,,"953900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6111,6111,448.385,13.6289125663903,2469,138,183,108,231,137,248,75,229,121,277,241,339,26,32,54,30,42728,42728,42711,,,,,33304,68403,42859,42488,53737.5860672337,50774,62820.132610006,29330,31682.8395061728,21386,26650,39309,16323,16263,28224,10508,27631,25833,21207,27719,32165,38558,32278,25880,31397,27132,81000,38769,22348,9977,19472,28487,30091,34276,42728,50733,29306,2469,1967,502,2469,1844,625,2469,342,2127,2469,488,1981,2469,900,1569,2469,42,2427,2469,47,2422,2469,477,1992,2469,357,2112,21988,23453,,,4206,,8148,15347,10259,25371
"04015954800","14000US04015954800","Census Tract 9548, Mohave County, Arizona","Census Tract 9548, Mohave County, Arizona","az","140","00","ACSSF","0004640",,,,,"04","015",,,,"954800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593,6593,1.664627,3960.64752732445,2100,259,150,65,205,154,118,140,173,96,116,107,259,56,87,64,51,38861,38861,39653,,31439,82857,,36364,31094,72500,38290,56627.3333333333,42294,65636.2261669954,14291,31974.9568221071,16343,18304,33806,12302,14879,35000,10659,21554,11125,14369,23695,46023,42222,14632,10625,13514,21723,28813,59792,23469,16000,18047,24563,92232,40694,38861,42095,26964,2100,1317,783,2100,1212,888,2100,265,1835,2100,501,1599,2100,1131,969,2100,93,2007,2100,52,2048,2100,604,1496,2100,356,1744,19502,22562,2047,5502,15550,,8196,8253,11727,23594
"04015954900","14000US04015954900","Census Tract 9549, Mohave County, Arizona","Census Tract 9549, Mohave County, Arizona","az","140","00","ACSSF","0004641",,,,,"04","015",,,,"954900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,3720,429.942,8.65233043550781,1743,238,162,85,138,81,150,138,136,155,123,41,90,107,50,34,15,35470,35470,35336,,9250,,,61771,26250,24318,35860,50913.1382673551,41519,58688.2716049383,24145,35478.6535303777,16870,30197,37409,16369,12883,37972,9364,25000,17885,24000,24844,36116,47045,32064,9770,30096,31627,121058,100188,16563,19135,14327,16193,13988,38173,35470,43452,22795,1743,1237,506,1743,1079,664,1743,245,1498,1743,345,1398,1743,787,956,1743,143,1600,1743,0,1743,1743,353,1390,1743,204,1539,24324,25225,,3056,,,31524,12610,13228,26133
"06027000800","14000US06027000800","Census Tract 8, Inyo County, California","Census Tract 8, Inyo County, California","ca","140","00","ACSSF","0016556",,,,,"06","027",,,,"000800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259,3259,0.4768359,6834.63624387449,1379,60,131,90,148,80,108,90,135,73,77,115,87,88,29,57,11,38983,38983,40861,,19896,23182,,31500,71471,31293,42029,50989.9927483684,43611,59949.6394230769,27583,34991.2248628885,24313,28229,44750,16406,19583,31959,14882,32297,16274,30625,35920,50776,19886,36949,16308,34821,60893,51625,15208,26190,16125,18824,25179,43000,48365,38983,43674,31711,1379,1010,369,1379,971,408,1379,62,1317,1379,296,1083,1379,450,929,1379,42,1337,1379,47,1332,1379,222,1157,1379,137,1242,22460,24975,11680,13466,11854,,16537,24558,14110,28223
"06071010300","14000US06071010300","Census Tract 103, San Bernardino County, California","Census Tract 103, San Bernardino County, California","ca","140","00","ACSSF","0021192",,,,,"06","071",,,,"010300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4571,4571,0.6538314,6991.09863366162,1587,141,50,69,173,184,112,113,92,26,227,212,127,56,0,5,0,37371,37371,39306,,,2499,,39444,35117,27358,50313,43201.5122873346,37778,42282.7067669173,36375,43172.4665391969,17371,23975,32303,20274,11843,40769,9868,22617,14737,26269,24464,43375,,26173,15238,30000,37368,43375,,18125,13214,20179,22083,,,37371,44069,26867,1587,1090,497,1587,1027,560,1587,110,1477,1587,351,1236,1587,564,1023,1587,116,1471,1587,81,1506,1587,392,1195,1587,171,1416,15530,16743,5955,,,,11407,12622,9712,19192
"06071025000","14000US06071025000","Census Tract 250, San Bernardino County, California","Census Tract 250, San Bernardino County, California","ca","140","00","ACSSF","0021241",,,,,"06","071",,,,"025000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9107,9107,9.145844,995.752789588214,2294,23,0,77,98,276,85,148,253,95,340,458,262,126,20,23,10,51729,51729,51100,62752,58173,63654,27407,50714,39196,52143,50225,56285.1787271142,51096,55526.9699812383,85323,63797.5308641975,27721,34719,37488,20917,20800,27467,12639,34614,18457,29573,32405,54946,50526,46071,,31392,45186,61952,101042,25277,18457,28370,15685,31250,35556,51729,,51729,2294,2283,11,2294,2283,11,2294,95,2199,2294,221,2073,2294,50,2244,2294,0,2294,2294,7,2287,2294,34,2260,2294,208,2086,17770,18108,16424,14519,20411,12109,11255,31434,13569,19971
"06071025100","14000US06071025100","Census Tract 251, San Bernardino County, California","Census Tract 251, San Bernardino County, California","ca","140","00","ACSSF","0021242",,,,,"06","071",,,,"025100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,1133,0.4057755,2792.18418000392,577,107,59,21,43,55,50,39,25,10,57,32,29,34,14,2,0,30302,30302,33452,18929,20417,56250,,29896,,29598,33988,38472.0970537262,40625,51243.0656934307,21902,26771.6171617162,22218,26646,39833,21500,16534,27070,12663,26450,43125,27273,25400,35833,,39063,44063,39531,35714,2499,,24130,,23587,25200,,,30302,37596,18750,577,288,289,577,281,296,577,24,553,577,91,486,577,296,281,577,58,519,577,36,541,577,123,454,577,80,497,20288,25133,11600,12805,14408,,17166,7100,18120,25007
"32003000101","14000US32003000101","Census Tract 1.01, Clark County, Nevada","Census Tract 1.01, Clark County, Nevada","nv","140","00","ACSSF","0001426",,,,,"32","003",,,,"000101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5910,5910,4116.591,1.43565375592474,1778,94,78,104,127,36,81,110,140,162,176,222,270,95,35,26,22,48656,48656,49926,55278,55303,35491,,48467,44972,48443,52852,56560.1237345332,52949,58786.7275280899,38088,37441.5254237288,22985,25130,26962,13633,20767,27712,11227,25619,21924,26179,26429,38875,62212,25830,22783,24196,33444,39125,62404,25397,21431,31250,25144,17237,52344,48656,50813,40208,1778,1554,224,1778,1473,305,1778,221,1557,1778,252,1526,1778,454,1324,1778,61,1717,1778,34,1744,1778,338,1440,1778,308,1470,17864,18981,23901,17758,11122,,11102,18589,11997,27868
"32003000103","14000US32003000103","Census Tract 1.03, Clark County, Nevada","Census Tract 1.03, Clark County, Nevada","nv","140","00","ACSSF","0001427",,,,,"32","003",,,,"000103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5833,5833,11535.43,0.505659485681015,1712,82,59,39,205,219,90,121,206,54,123,188,185,88,42,11,0,40801,40801,40650,27802,,65345,,43140,42277,40426,43179,49201.5771028037,40266,50230.0157977883,29015,34731.1659192825,22085,25020,30971,14595,18920,26136,9846,24907,21203,27540,26875,35096,,29007,25994,30000,34450,30972,,22520,17193,22833,24871,35361,,40801,52734,31563,1712,1507,205,1712,1482,230,1712,154,1558,1712,144,1568,1712,228,1484,1712,70,1642,1712,113,1599,1712,197,1515,1712,289,1423,15288,16992,13629,,12591,,10429,9954,11046,26848
"32003000105","14000US32003000105","Census Tract 1.05, Clark County, Nevada","Census Tract 1.05, Clark County, Nevada","nv","140","00","ACSSF","0001428",,,,,"32","003",,,,"000105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3164,3164,3981.254,0.794724531542231,1044,33,7,41,11,0,73,176,60,25,218,183,110,67,23,0,17,53611,53611,53777,50469,,39569,,57308,,53638,57153,60082.0881226054,51524,55390.0890868597,51111,53465.0684931507,25727,29053,36793,18450,23024,26796,8942,27149,25465,30100,30104,29732,59875,28175,25465,29567,40568,39375,59125,26449,25464,33482,27443,12333,,53611,52454,55588,1044,885,159,1044,836,208,1044,104,940,1044,206,838,1044,323,721,1044,68,976,1044,27,1017,1044,200,844,1044,240,804,20617,22149,8417,,19152,,17598,9644,17477,25654
"32003000106","14000US32003000106","Census Tract 1.06, Clark County, Nevada","Census Tract 1.06, Clark County, Nevada","nv","140","00","ACSSF","0001429",,,,,"32","003",,,,"000106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4533,4533,8587.146,0.527881982464784,1966,241,180,131,140,105,43,148,128,72,299,210,90,179,0,0,0,39887,39887,38799,34458,21023,59688,,44131,38607,43902,39046,43093.7945066124,53376,53619.4505494506,22746,31008.5227272727,22473,28957,37809,25612,18352,34514,11079,26591,22429,29898,27350,19225,8289,29655,28611,29847,43537,19300,,20665,20857,30104,12067,12250,8289,39887,46375,23092,1966,1295,671,1966,1258,708,1966,260,1706,1966,329,1637,1966,878,1088,1966,109,1857,1966,56,1910,1966,459,1507,1966,536,1430,19252,21571,22596,15888,11912,,12463,18343,12885,24704
"32003000107","14000US32003000107","Census Tract 1.07, Clark County, Nevada","Census Tract 1.07, Clark County, Nevada","nv","140","00","ACSSF","0001430",,,,,"32","003",,,,"000107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965,3965,8161.614,0.485810745069089,1516,143,81,93,60,89,78,143,95,45,203,184,108,170,0,24,0,44118,44118,42647,22439,,74050,,26598,11693,36957,40000,50409.8284960422,51131,60048.2978723404,20305,30765.9722222222,23627,22178,30688,8982,24816,31544,16585,30078,28980,26029,31926,37697,22054,29712,30902,22356,30972,,,30357,25425,30294,32022,18875,22054,44118,58591,31554,1516,1124,392,1516,1124,392,1516,90,1426,1516,152,1364,1516,516,1000,1516,43,1473,1516,0,1516,1516,173,1343,1516,112,1404,19844,19059,23749,,26273,,16657,10900,13635,23809
"32003000108","14000US32003000108","Census Tract 1.08, Clark County, Nevada","Census Tract 1.08, Clark County, Nevada","nv","140","00","ACSSF","0001431",,,,,"32","003",,,,"000108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616,3616,9870.084,0.366359612476969,1080,30,121,89,33,56,86,21,122,31,123,199,134,0,18,0,17,44423,44423,49032,,,,,33384,,55769,34042,50675,54591,54218.691588785,28371,32856.4954682779,24413,27401,28234,16727,20228,27288,9349,28653,27871,28515,29128,48170,,31358,31099,28523,29671,,,26018,21071,28510,28698,7031,,44423,55635,28147,1080,853,227,1080,824,256,1080,140,940,1080,79,1001,1080,365,715,1080,47,1033,1080,14,1066,1080,142,938,1080,173,907,16073,17773,13757,,,,7252,,14158,23143
"32003000109","14000US32003000109","Census Tract 1.09, Clark County, Nevada","Census Tract 1.09, Clark County, Nevada","nv","140","00","ACSSF","0001432",,,,,"32","003",,,,"000109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3111,3111,8277.655,0.375831084931668,1066,36,11,74,110,36,69,41,23,59,157,180,185,33,9,43,0,52102,52102,49500,53264,93322,59224,51364,24844,90540,65466,45300,58034.7091932458,57716,62274.1633199465,41250,44079.3103448276,23095,30711,35819,22675,17189,24821,15184,25542,21767,21678,42031,45417,7015,31514,21293,25448,52357,18846,6684,20197,24792,20329,18106,,38060,52102,55795,32292,1066,874,192,1066,851,215,1066,225,841,1066,127,939,1066,322,744,1066,26,1040,1066,25,1041,1066,243,823,1066,227,839,20556,19518,32761,21013,28781,37757,7536,19999,13111,23778
"32003000201","14000US32003000201","Census Tract 2.01, Clark County, Nevada","Census Tract 2.01, Clark County, Nevada","nv","140","00","ACSSF","0001433",,,,,"32","003",,,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980,3980,4704.753,0.845952954222182,1419,167,112,66,84,187,116,86,88,37,38,174,100,89,45,15,15,33438,33438,30396,36434,,43550,,60147,,30143,30850,49062.8611698379,43654,59229.6657381616,25270,36175.7489300999,23841,25426,31851,16114,22659,30804,12581,26132,23480,30197,23142,34767,151250,26409,23724,30172,34375,33983,222813,25721,23029,30223,23041,43555,7143,33438,44676,26776,1419,1043,376,1419,1031,388,1419,82,1337,1419,57,1362,1419,425,994,1419,141,1278,1419,84,1335,1419,212,1207,1419,140,1279,18298,16712,20699,,24218,,16420,,11129,37866
"32003000203","14000US32003000203","Census Tract 2.03, Clark County, Nevada","Census Tract 2.03, Clark County, Nevada","nv","140","00","ACSSF","0001434",,,,,"32","003",,,,"000203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573,4573,5869.063,0.779170405422728,1580,157,124,129,45,155,139,27,95,35,129,233,149,20,14,73,56,41296,41296,44115,28810,,68438,,175660,,40185,50382,53917.7215189873,49038,63306.5375302663,26848,38947.8779840849,21738,25734,34489,10923,20296,31348,10882,26861,20172,25602,31955,53042,34152,26457,21853,25945,35078,53208,34559,28325,14476,24063,31923,44000,33974,41296,55776,34563,1580,1319,261,1580,1286,294,1580,87,1493,1580,271,1309,1580,250,1330,1580,57,1523,1580,7,1573,1580,183,1397,1580,166,1414,20375,19257,23190,,25973,,21585,13203,13248,29589
"32003000204","14000US32003000204","Census Tract 2.04, Clark County, Nevada","Census Tract 2.04, Clark County, Nevada","nv","140","00","ACSSF","0001435",,,,,"32","003",,,,"000204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094,1094,1638.358,0.667741703822566,402,0,11,8,41,13,45,33,0,0,37,76,20,81,18,10,9,61548,61548,62024,24073,,,,,,,62024,80582.0895522388,76719,101866.037735849,29135,39412.4087591241,28895,31615,55667,28387,18409,51282,12500,37768,,39420,50353,12292,,45625,,45511,56705,,,27689,,26481,28144,,,61548,66205,24234,402,276,126,402,276,126,402,78,324,402,136,266,402,212,190,402,10,392,402,0,402,402,104,298,402,36,366,31738,31061,18797,53275,,,,,,31061
"32003000301","14000US32003000301","Census Tract 3.01, Clark County, Nevada","Census Tract 3.01, Clark County, Nevada","nv","140","00","ACSSF","0001436",,,,,"32","003",,,,"000301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057,2057,1460.254,1.40865903625808,892,203,116,75,89,40,112,38,21,24,93,36,27,0,18,0,0,23287,23287,24357,21250,,,,,,28875,11875,28907.9596412556,24306,33467.2995780591,16957,22565.0717703349,16937,20240,25333,13257,12393,22103,8510,20104,19872,17065,23077,,,19647,19615,16250,24808,,,20391,20238,25170,19063,,,23287,22250,23857,892,576,316,892,576,316,892,0,892,892,58,834,892,330,562,892,99,793,892,82,810,892,214,678,892,41,851,13021,9935,15067,,,,8969,,9737,8959
