Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T004_001,SE_T004_002,SE_T004_003,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T017_001,SE_T017_002,SE_T017_003,SE_T017_004,SE_T017_005,SE_T017_006,SE_T017_007,SE_T017_008,SE_T017_009,SE_T057_001,SE_T093_001,SE_T094_001,SE_T094_002,SE_T094_003,SE_T118_001,SE_T118_002,SE_T118_003,SE_T118_004,SE_T118_005
"04013104301","14000US04013104301","Census Tract 1043.01, Maricopa County, Arizona","Census Tract 1043.01, Maricopa County, Arizona","az","140","00","ACSSF","0003922",,,,,"04","013",,,,"104301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3207,3207,5586.026,0.574111154182954,3207,1561,1646,3207,174,168,140,116,328,321,552,416,380,324,194,94,3207,2502,155,0,42,0,368,140,1114,798,569,229,44,185,316,119,197,47669,1310,1114,1006,108,3170,313,515,828,2342
"04013104302","14000US04013104302","Census Tract 1043.02, Maricopa County, Arizona","Census Tract 1043.02, Maricopa County, Arizona","az","140","00","ACSSF","0003923",,,,,"04","013",,,,"104302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3784,3784,9791.184,0.386470130363538,3784,1713,2071,3784,286,119,172,114,617,756,443,514,442,255,51,15,3784,2995,279,220,71,0,115,104,1978,861,492,369,135,234,1117,514,603,35143,2437,1978,574,1404,3748,283,1269,1552,2196
"04013104401","14000US04013104401","Census Tract 1044.01, Maricopa County, Arizona","Census Tract 1044.01, Maricopa County, Arizona","az","140","00","ACSSF","0003924",,,,,"04","013",,,,"104401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639,4639,4713.307,0.984234675990777,4639,1947,2692,4639,592,90,233,160,521,897,642,528,280,241,236,219,4639,3555,377,191,130,62,277,47,2124,906,522,384,126,258,1218,387,831,26603,2465,2124,732,1392,4639,1148,1578,2726,1913
"04013104402","14000US04013104402","Census Tract 1044.02, Maricopa County, Arizona","Census Tract 1044.02, Maricopa County, Arizona","az","140","00","ACSSF","0003925",,,,,"04","013",,,,"104402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,2330.417,0.986947815974437,2300,1025,1275,2300,228,249,0,0,366,592,299,101,165,145,136,19,2300,1128,120,11,977,0,64,0,1248,529,455,74,0,74,719,386,333,32500,1596,1248,395,853,2300,341,548,889,1411
"04013104501","14000US04013104501","Census Tract 1045.01, Maricopa County, Arizona","Census Tract 1045.01, Maricopa County, Arizona","az","140","00","ACSSF","0003926",,,,,"04","013",,,,"104501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321,3321,7008.535,0.473850844096575,3321,1903,1418,3321,342,323,236,112,431,534,551,317,199,128,132,16,3321,2533,25,71,39,0,653,0,1192,741,499,242,95,147,451,264,187,30474,1561,1192,337,855,3298,932,1266,2198,1100
"04013104502","14000US04013104502","Census Tract 1045.02, Maricopa County, Arizona","Census Tract 1045.02, Maricopa County, Arizona","az","140","00","ACSSF","0003927",,,,,"04","013",,,,"104502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585,5585,10780.58,0.518061087541718,5585,3027,2558,5585,643,776,571,230,581,1068,864,483,246,88,19,16,5585,4301,202,81,0,0,823,178,1379,974,577,397,166,231,405,254,151,32363,1704,1379,577,802,5405,2277,1714,3991,1414
"04013104600","14000US04013104600","Census Tract 1046, Maricopa County, Arizona","Census Tract 1046, Maricopa County, Arizona","az","140","00","ACSSF","0003928",,,,,"04","013",,,,"104600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4793,4793,4741.281,1.01090815864784,4793,2522,2271,4793,255,289,86,278,443,742,730,823,511,192,289,155,4793,3812,356,271,62,23,153,116,1684,887,535,352,165,187,797,398,399,34306,2095,1684,691,993,4349,995,1431,2426,1923
"04013104701","14000US04013104701","Census Tract 1047.01, Maricopa County, Arizona","Census Tract 1047.01, Maricopa County, Arizona","az","140","00","ACSSF","0003929",,,,,"04","013",,,,"104701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693,2693,6535.036,0.412086465265476,2693,1245,1448,2693,18,71,193,156,308,346,491,606,217,165,58,64,2693,2546,24,82,23,0,0,18,1400,618,345,273,45,228,782,406,376,43435,1732,1400,707,693,2693,413,519,932,1761
"04013104702","14000US04013104702","Census Tract 1047.02, Maricopa County, Arizona","Census Tract 1047.02, Maricopa County, Arizona","az","140","00","ACSSF","0003930",,,,,"04","013",,,,"104702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252,4252,7630.353,0.557248141690232,4252,2191,2061,4252,371,366,336,74,323,822,344,646,488,213,257,12,4252,3718,50,77,0,0,407,0,1815,1141,764,377,126,251,674,374,300,26754,2154,1815,827,988,4252,1162,1492,2654,1598
"04013104801","14000US04013104801","Census Tract 1048.01, Maricopa County, Arizona","Census Tract 1048.01, Maricopa County, Arizona","az","140","00","ACSSF","0003931",,,,,"04","013",,,,"104801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744,3744,1650.866,2.2679008551391,3744,1882,1862,3744,253,135,125,116,262,359,504,775,647,304,166,98,3744,3508,57,52,73,0,0,54,1627,1110,942,168,73,95,517,246,271,76313,1697,1627,1493,134,3744,457,294,751,2993
"04013104802","14000US04013104802","Census Tract 1048.02, Maricopa County, Arizona","Census Tract 1048.02, Maricopa County, Arizona","az","140","00","ACSSF","0003932",,,,,"04","013",,,,"104802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5926,5926,4602.12,1.28766735598775,5926,2950,2976,5926,123,145,406,312,541,930,629,985,842,542,334,137,5926,5589,101,0,0,0,111,125,2810,1449,1140,309,85,224,1361,714,647,55109,2945,2810,1529,1281,5926,607,868,1475,4451
"04013104900","14000US04013104900","Census Tract 1049, Maricopa County, Arizona","Census Tract 1049, Maricopa County, Arizona","az","140","00","ACSSF","0003933",,,,,"04","013",,,,"104900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485,4485,4494.047,0.997986863259598,4485,2218,2267,4485,135,233,300,276,316,635,552,827,642,372,167,30,4485,4078,27,0,156,19,57,148,1692,1172,866,306,95,211,520,287,233,76167,1749,1692,1423,269,4485,241,431,672,3813
"04013105002","14000US04013105002","Census Tract 1050.02, Maricopa County, Arizona","Census Tract 1050.02, Maricopa County, Arizona","az","140","00","ACSSF","0003934",,,,,"04","013",,,,"105002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542,2542,829.9784,3.06273040647293,2542,1136,1406,2542,140,202,124,91,72,130,285,364,402,281,350,101,2542,2432,58,10,28,0,0,14,1068,734,700,34,10,24,334,155,179,156389,1255,1068,1017,51,2531,81,164,245,2286
"04013105003","14000US04013105003","Census Tract 1050.03, Maricopa County, Arizona","Census Tract 1050.03, Maricopa County, Arizona","az","140","00","ACSSF","0003935",,,,,"04","013",,,,"105003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165,5165,1267.486,4.07499687257238,5165,2654,2511,5165,202,584,438,341,354,74,727,1091,678,386,190,100,5165,4772,131,0,183,0,30,49,1622,1489,1334,155,70,85,133,44,89,116071,1717,1622,1556,66,5047,337,128,465,4582
"04013105004","14000US04013105004","Census Tract 1050.04, Maricopa County, Arizona","Census Tract 1050.04, Maricopa County, Arizona","az","140","00","ACSSF","0003936",,,,,"04","013",,,,"105004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2876,2876,578.8814,4.96820216927646,2876,1349,1527,2876,115,105,113,202,130,56,245,492,670,480,163,105,2876,2335,227,0,141,10,52,111,1162,844,826,18,0,18,318,161,157,108636,1428,1162,1128,34,2876,285,160,445,2431
"04013105101","14000US04013105101","Census Tract 1051.01, Maricopa County, Arizona","Census Tract 1051.01, Maricopa County, Arizona","az","140","00","ACSSF","0003937",,,,,"04","013",,,,"105101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4448,4448,1907.874,2.33139072459023,4448,2010,2438,4448,103,283,375,230,310,237,621,1025,616,430,152,66,4448,4365,22,0,0,0,36,25,1697,1325,1223,102,10,92,372,143,229,112196,1864,1697,1655,42,4426,152,86,238,4188
"04013105102","14000US04013105102","Census Tract 1051.02, Maricopa County, Arizona","Census Tract 1051.02, Maricopa County, Arizona","az","140","00","ACSSF","0003938",,,,,"04","013",,,,"105102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4514,4514,610.1276,7.39845281136438,4514,1983,2531,4514,177,210,106,54,232,514,537,1002,812,538,304,28,4514,3915,30,49,235,0,101,184,2464,1193,1020,173,53,120,1271,496,775,86229,2680,2464,1943,521,4514,270,241,511,4003
"04013105103","14000US04013105103","Census Tract 1051.03, Maricopa County, Arizona","Census Tract 1051.03, Maricopa County, Arizona","az","140","00","ACSSF","0003939",,,,,"04","013",,,,"105103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3378,3378,888.9623,3.79993613870026,3378,1748,1630,3378,136,228,256,197,200,136,355,581,422,409,301,157,3378,2992,110,8,165,0,55,48,1182,993,937,56,30,26,189,121,68,199242,1375,1182,1159,23,3378,72,230,302,3076
"04013105200","14000US04013105200","Census Tract 1052, Maricopa County, Arizona","Census Tract 1052, Maricopa County, Arizona","az","140","00","ACSSF","0003940",,,,,"04","013",,,,"105200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6509,6509,4164.222,1.56307712622607,6509,3152,3357,6509,440,505,328,299,469,1232,799,909,763,450,171,144,6509,5374,403,0,62,0,446,224,2845,1528,983,545,66,479,1317,653,664,43838,3153,2845,1756,1089,6492,933,1935,2868,3624
"04013105300","14000US04013105300","Census Tract 1053, Maricopa County, Arizona","Census Tract 1053, Maricopa County, Arizona","az","140","00","ACSSF","0003941",,,,,"04","013",,,,"105300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261,5261,5184.415,1.01477226921515,5261,2282,2979,5261,344,387,290,202,291,357,706,840,795,532,424,93,5261,4829,64,29,177,0,82,80,2335,1295,879,416,115,301,1040,494,546,55250,2633,2335,1597,738,5261,1111,639,1750,3511
"04013105400","14000US04013105400","Census Tract 1054, Maricopa County, Arizona","Census Tract 1054, Maricopa County, Arizona","az","140","00","ACSSF","0003942",,,,,"04","013",,,,"105400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834,3834,3865.878,0.991754015848722,3834,1780,2054,3834,136,224,215,231,391,381,450,677,596,285,212,36,3834,3236,22,65,191,93,84,143,1466,1014,719,295,77,218,452,196,256,81875,1540,1466,1182,284,3834,311,89,400,3434
"04013105501","14000US04013105501","Census Tract 1055.01, Maricopa County, Arizona","Census Tract 1055.01, Maricopa County, Arizona","az","140","00","ACSSF","0003943",,,,,"04","013",,,,"105501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507,2507,5041,0.497321995314264,2507,1176,1331,2507,166,317,351,89,74,573,415,321,121,27,28,25,2507,1605,89,99,236,0,441,37,998,536,189,347,82,265,462,286,176,27237,1086,998,185,813,2507,1065,483,1548,959
"04013105502","14000US04013105502","Census Tract 1055.02, Maricopa County, Arizona","Census Tract 1055.02, Maricopa County, Arizona","az","140","00","ACSSF","0003944",,,,,"04","013",,,,"105502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398,1398,5658.893,0.247044773952621,1398,764,634,1398,112,35,94,15,297,424,180,71,90,80,0,0,1398,595,237,167,170,0,191,38,790,261,113,148,39,109,529,209,320,22059,1073,790,16,774,1398,385,602,987,411
"04013105503","14000US04013105503","Census Tract 1055.03, Maricopa County, Arizona","Census Tract 1055.03, Maricopa County, Arizona","az","140","00","ACSSF","0003945",,,,,"04","013",,,,"105503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2802,2802,11511.08,0.243417730120757,2802,1272,1530,2802,95,152,92,83,606,676,312,367,187,127,43,62,2802,1587,746,0,159,0,282,28,1510,519,202,317,98,219,991,537,454,28804,2073,1510,191,1319,2725,813,733,1546,1179
"04013105601","14000US04013105601","Census Tract 1056.01, Maricopa County, Arizona","Census Tract 1056.01, Maricopa County, Arizona","az","140","00","ACSSF","0003946",,,,,"04","013",,,,"105601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4112,4112,8295.974,0.495662142063979,4112,2010,2102,4112,359,238,255,234,564,622,618,572,301,173,136,40,4112,2365,64,75,8,0,1464,136,1226,782,605,177,72,105,444,227,217,44524,1269,1226,910,316,4028,959,1183,2142,1886
"04013105602","14000US04013105602","Census Tract 1056.02, Maricopa County, Arizona","Census Tract 1056.02, Maricopa County, Arizona","az","140","00","ACSSF","0003947",,,,,"04","013",,,,"105602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6167,6167,12379.21,0.498174122814469,6167,2756,3411,6167,794,673,484,219,482,1183,748,862,383,265,40,34,6167,3282,620,199,205,0,1249,612,2192,1313,615,698,182,516,879,441,438,41500,2651,2192,876,1316,6112,1338,1275,2613,3499
"04013105701","14000US04013105701","Census Tract 1057.01, Maricopa County, Arizona","Census Tract 1057.01, Maricopa County, Arizona","az","140","00","ACSSF","0003948",,,,,"04","013",,,,"105701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3254,3254,6539.603,0.497583772588908,3254,1498,1756,3254,152,289,162,190,328,412,423,531,376,184,105,102,3254,2875,40,133,32,0,142,32,1106,880,712,168,53,115,226,129,97,63750,1253,1106,830,276,3254,137,944,1081,2173
"04013105702","14000US04013105702","Census Tract 1057.02, Maricopa County, Arizona","Census Tract 1057.02, Maricopa County, Arizona","az","140","00","ACSSF","0003949",,,,,"04","013",,,,"105702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958,3958,7945.574,0.498138987516544,3958,2127,1831,3958,359,387,230,156,552,657,304,485,436,252,98,42,3958,2512,125,598,46,0,507,170,1329,843,460,383,150,233,486,276,210,39515,1521,1329,942,387,3958,508,1528,2036,1922
"04013105800","14000US04013105800","Census Tract 1058, Maricopa County, Arizona","Census Tract 1058, Maricopa County, Arizona","az","140","00","ACSSF","0003950",,,,,"04","013",,,,"105800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,6541,6552.248,0.998283389729991,6541,3349,3192,6541,573,420,242,270,644,1116,799,1138,507,401,337,94,6541,4480,157,93,270,0,1300,241,2120,1525,1041,484,125,359,595,304,291,54938,2211,2120,1748,372,6541,505,2017,2522,4019
"04013105900","14000US04013105900","Census Tract 1059, Maricopa County, Arizona","Census Tract 1059, Maricopa County, Arizona","az","140","00","ACSSF","0003951",,,,,"04","013",,,,"105900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5257,5257,5231.585,1.00485793756573,5257,2957,2300,5257,326,198,351,160,608,553,681,884,629,411,410,46,5257,4154,291,145,65,0,595,7,2031,1108,801,307,181,126,923,499,424,37093,2216,2031,1290,741,5123,1419,1077,2496,2627
"04013106001","14000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","Census Tract 1060.01, Maricopa County, Arizona","az","140","00","ACSSF","0003952",,,,,"04","013",,,,"106001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782,1782,6565.915,0.271401643559739,1782,820,962,1782,106,145,141,201,302,141,369,202,57,32,86,0,1782,708,147,8,48,0,871,0,597,448,216,232,0,232,149,73,76,23238,694,597,216,381,1782,1099,175,1274,508
"04013106002","14000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","Census Tract 1060.02, Maricopa County, Arizona","az","140","00","ACSSF","0003953",,,,,"04","013",,,,"106002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399,2399,6591.405,0.363958829152876,2399,1172,1227,2399,273,259,239,40,145,483,329,291,149,48,116,27,2399,1969,140,30,22,0,194,44,999,481,115,366,146,220,518,328,190,30615,1179,999,305,694,2399,790,592,1382,1017
"04013106003","14000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","Census Tract 1060.03, Maricopa County, Arizona","az","140","00","ACSSF","0003954",,,,,"04","013",,,,"106003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047,3047,8385.312,0.36337349825559,3047,1781,1266,3047,273,245,271,95,234,513,495,295,320,199,59,48,3047,1916,311,298,0,0,522,0,1129,659,392,267,97,170,470,303,167,40219,1469,1129,568,561,3047,833,843,1676,1371
"04013106100","14000US04013106100","Census Tract 1061, Maricopa County, Arizona","Census Tract 1061, Maricopa County, Arizona","az","140","00","ACSSF","0003955",,,,,"04","013",,,,"106100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6443,6443,6531.933,0.9863848790033,6443,3169,3274,6443,405,290,388,392,454,579,805,793,673,560,563,541,6443,5445,452,329,36,0,16,165,2442,1609,1186,423,144,279,833,374,459,55196,2773,2442,1235,1207,6065,642,855,1497,4568
"04013106200","14000US04013106200","Census Tract 1062, Maricopa County, Arizona","Census Tract 1062, Maricopa County, Arizona","az","140","00","ACSSF","0003956",,,,,"04","013",,,,"106200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3517,3517,3511.57,1.00154633921084,3517,1762,1755,3517,252,228,250,126,225,266,407,611,640,327,67,118,3517,3133,38,0,190,0,114,42,1271,992,893,99,11,88,279,108,171,115508,1405,1271,1239,32,3517,78,44,122,3395
"04013106300","14000US04013106300","Census Tract 1063, Maricopa County, Arizona","Census Tract 1063, Maricopa County, Arizona","az","140","00","ACSSF","0003957",,,,,"04","013",,,,"106300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4976,4976,4894.524,1.01664640917255,4976,2626,2350,4976,215,264,225,146,505,679,727,505,666,316,433,295,4976,3893,574,0,177,0,181,151,2066,1051,714,337,110,227,1015,493,522,54057,2724,2066,1252,814,4845,929,560,1489,3356
"04013106400","14000US04013106400","Census Tract 1064, Maricopa County, Arizona","Census Tract 1064, Maricopa County, Arizona","az","140","00","ACSSF","0003958",,,,,"04","013",,,,"106400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712,2712,2816.888,0.962764692346065,2712,1409,1303,2712,152,119,111,94,212,252,247,669,492,172,162,30,2712,1970,452,109,36,0,37,108,1272,608,399,209,43,166,664,405,259,44427,1572,1272,676,596,2712,225,521,746,1966
"04013106501","14000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","Census Tract 1065.01, Maricopa County, Arizona","az","140","00","ACSSF","0003959",,,,,"04","013",,,,"106501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3218,3218,6344.473,0.507213160833178,3218,1714,1504,3218,288,219,154,63,263,568,470,283,404,283,164,59,3218,3118,0,0,0,0,14,86,1515,696,397,299,84,215,819,435,384,50292,1727,1515,952,563,3153,595,606,1201,1952
"04013106502","14000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","Census Tract 1065.02, Maricopa County, Arizona","az","140","00","ACSSF","0003960",,,,,"04","013",,,,"106502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3419,3419,6762.608,0.505574157100342,3419,1591,1828,3419,191,134,96,92,504,319,496,455,668,182,135,147,3419,3108,81,21,42,0,51,116,1880,618,314,304,149,155,1262,474,788,38067,2203,1880,898,982,3419,858,597,1455,1964
"04013106600","14000US04013106600","Census Tract 1066, Maricopa County, Arizona","Census Tract 1066, Maricopa County, Arizona","az","140","00","ACSSF","0003961",,,,,"04","013",,,,"106600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3911,3911,3891.249,1.00507569919243,3911,1823,2088,3911,109,243,371,113,107,185,649,851,588,233,367,95,3911,3631,43,9,109,0,23,96,1535,963,798,165,84,81,572,287,285,85036,1744,1535,1256,279,3603,189,245,434,3169
"04013106701","14000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","Census Tract 1067.01, Maricopa County, Arizona","az","140","00","ACSSF","0003962",,,,,"04","013",,,,"106701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548,3548,14501.52,0.244664067941628,3548,1821,1727,3548,387,203,244,117,648,609,560,440,218,77,34,11,3548,1970,707,242,60,0,480,89,1684,679,324,355,87,268,1005,449,556,37038,2146,1684,253,1431,3548,916,955,1871,1677
"04013106702","14000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","Census Tract 1067.02, Maricopa County, Arizona","az","140","00","ACSSF","0003963",,,,,"04","013",,,,"106702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357,1357,5412.46,0.250717763943308,1357,615,742,1357,18,114,128,72,53,198,129,170,228,142,82,23,1357,1242,17,0,19,0,79,0,607,355,216,139,66,73,252,124,128,50703,692,607,445,162,1357,89,92,181,1176
"04013106703","14000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","Census Tract 1067.03, Maricopa County, Arizona","az","140","00","ACSSF","0003964",,,,,"04","013",,,,"106703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290,2290,4603.376,0.497460992097261,2290,1098,1192,2290,162,186,55,0,155,263,292,434,342,173,141,87,2290,1644,0,58,46,0,240,302,1012,556,428,128,0,128,456,206,250,56000,1030,1012,847,165,2290,177,165,342,1948
"04013106801","14000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","Census Tract 1068.01, Maricopa County, Arizona","az","140","00","ACSSF","0003965",,,,,"04","013",,,,"106801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5568,5568,20514.09,0.271423265281538,5568,2694,2874,5568,1123,504,281,107,850,1198,563,329,283,164,64,102,5568,3361,564,191,94,0,1295,63,1735,1087,381,706,251,455,648,434,214,19807,2141,1735,236,1499,5568,3085,1586,4671,897
